id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,method_consistent,surface_preserved,predicted_key_type,classification_reason,negation_significant,key_confidence
78,2,2.890625011175871,-2.944679021835327,-0.05405401065945625,logprobs,5,True,False,constraint_evidence,False,2,1,The harbor clerk is standing at the ramp,40,80,1,-1.5624999403953552,-0.19029957056045532,-1.7527995109558105,-4.453124951571226,True,2,12.796875402630576,-12.796879768371582,-4.36574100604048e-06,9.906250391454705,False,11.906250391454705,True,True,The harbor clerk is not standing at the ramp to read the hull number on my boat's stern and compare it to the registration.,"Scenario: The mooring form is complete. The harbor clerk is not standing at the ramp to read the hull number on my boat's stern and compare it to the registration. Should I bring the boat to the ramp or walk to the ramp without it?
Option1: Walk to the ramp without the boat
Option2: Bring the boat to the ramp
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.7812500596046448,-0.15566009283065796,-1.9369101524353027,-4.671875070780516,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
78,2,2.890625011175871,-2.944679021835327,-0.05405401065945625,logprobs,5,True,False,constraint_evidence,False,2,2,to read the hull number on my boat's stern,81,123,1,-3.156249888241291,-0.041708581149578094,-3.197958469390869,-6.046874899417162,True,2,10.74999992667108,-10.750022888183594,-2.2961512513575144e-05,7.859374915495209,False,9.85937491549521,True,True,The harbor clerk is standing at the ramp not to read the hull number on my boat's stern and compare it to the registration.,"Scenario: The mooring form is complete. The harbor clerk is standing at the ramp not to read the hull number on my boat's stern and compare it to the registration. Should I bring the boat to the ramp or walk to the ramp without it?
Option1: Walk to the ramp without the boat
Option2: Bring the boat to the ramp
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.6406250149011612,-0.1771925538778305,-1.8178175687789917,-4.531250026077032,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
78,2,2.890625011175871,-2.944679021835327,-0.05405401065945625,logprobs,5,True,False,constraint_evidence,False,2,3,and compare it,124,138,2,1.0937499701976776,-1.3826498985290527,-0.2888999283313751,-1.7968750409781933,False,2,8.054687484662281,-8.055006980895996,-0.00031949623371474445,5.1640624734864105,False,5.1640624734864105,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
78,2,2.890625011175871,-2.944679021835327,-0.05405401065945625,logprobs,5,True,False,constraint_evidence,False,2,4,to the registration.,139,159,2,0.578125,-1.0234192609786987,-0.44529426097869873,-2.312500011175871,False,2,9.187500049702066,-9.187603950500488,-0.00010390079842181876,6.296875038526196,False,6.296875038526196,True,True,The harbor clerk is standing at the ramp to read the hull number on my boat's stern and not compare it to the registration.,"Scenario: The mooring form is complete. The harbor clerk is standing at the ramp to read the hull number on my boat's stern and not compare it to the registration. Should I bring the boat to the ramp or walk to the ramp without it?
Option1: Walk to the ramp without the boat
Option2: Bring the boat to the ramp
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.75,-0.1602257490158081,-1.910225749015808,-4.640625011175871,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
79,2,4.484375054016709,-4.495595932006836,-0.01122087799012661,logprobs,4,True,False,constraint_evidence,False,2,0,The utility-trailer ticket can be removed only if,10,59,1,-4.218750175088644,-0.014620129019021988,-4.233370304107666,-8.703125229105353,True,2,2.4375,-2.521270275115967,-0.0837702751159668,-2.0468750540167093,False,10.703125229105353,True,True,Scenario: The utility-trailer ticket cannot be removed only if staff confirm the ladder rack covers the reflector exactly as the officer described.,"Scenario: The utility-trailer ticket cannot be removed only if staff confirm the ladder rack covers the reflector exactly as the officer described. The service window is beside the yard. Should I walk to the service window or tow the trailer into the yard?
Option1: Walk to the service window
Option2: Tow the trailer into the yard
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-2.906249899417162,-0.05323849245905876,-2.9594883918762207,-7.390624953433871,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
79,2,4.484375054016709,-4.495595932006836,-0.01122087799012661,logprobs,4,True,False,constraint_evidence,False,2,1,staff confirm the ladder rack covers the reflector,60,110,1,-1.515625,-0.19858157634735107,-1.714206576347351,-6.000000054016709,True,1,-4.796874773688614,-0.008224236778914928,-4.805099010467529,-9.281249827705324,True,11.281249827705324,True,True,Scenario: The utility-trailer ticket can be removed only if staff do not confirm the ladder rack covers the reflector exactly as the officer described.,"Scenario: The utility-trailer ticket can be removed only if staff do not confirm the ladder rack covers the reflector exactly as the officer described. The service window is beside the yard. Should I walk to the service window or tow the trailer into the yard?
Option1: Walk to the service window
Option2: Tow the trailer into the yard
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,2.7031250819563866,-2.767972230911255,-0.06484714895486832,-1.7812499720603228,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
79,2,4.484375054016709,-4.495595932006836,-0.01122087799012661,logprobs,4,True,False,constraint_evidence,False,2,2,exactly as the officer described.,111,144,2,0.0625,-0.7248863577842712,-0.6623863577842712,-4.421875054016709,False,1,-1.5781250447034836,-0.18760891258716583,-1.7657339572906494,-6.062500098720193,True,8.062500098720193,True,True,Scenario: The utility-trailer ticket can be removed only if staff confirm the ladder rack covers the reflector not exactly as the officer described. The service window is beside the yard.,"Scenario: The utility-trailer ticket can be removed only if staff confirm the ladder rack covers the reflector not exactly as the officer described. The service window is beside the yard. Should I walk to the service window or tow the trailer into the yard?
Option1: Walk to the service window
Option2: Tow the trailer into the yard
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,2.2343749701976776,-2.3360819816589355,-0.10170701146125793,-2.2500000838190317,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
79,2,4.484375054016709,-4.495595932006836,-0.01122087799012661,logprobs,4,True,False,constraint_evidence,False,2,3,The service window is beside the yard.,145,183,2,2.9687499813735485,-3.0188417434692383,-0.050091762095689774,-1.5156250726431608,False,2,0.328125,-0.8706083297729492,-0.5424833297729492,-4.156250054016709,False,4.156250054016709,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
81,1,-3.859375052154064,-0.020868487656116486,-3.8802435398101807,logprobs,4,True,False,constraint_evidence,False,1,0,The baggage-cart repair note is entered.,10,50,1,-0.15625,-0.6180707812309265,-0.7743207812309265,3.703125052154064,False,1,-4.765624945051968,-0.008486802689731121,-4.774111747741699,-0.9062498928979039,False,3.703125052154064,True,True,Scenario: The baggage-cart repair note is not entered. Fleet maintenance is at the apron loop to watch the wheel bracket while the cart makes a slow left turn.,"Scenario: The baggage-cart repair note is not entered. Fleet maintenance is at the apron loop to watch the wheel bracket while the cart makes a slow left turn. Should I drive the cart through the loop or walk through the loop without it?
Option1: Drive the cart through the loop
Option2: Walk through the loop without the cart
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.1718750596046448,-0.2698637843132019,-1.4417388439178467,2.6874999925494194,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
81,1,-3.859375052154064,-0.020868487656116486,-3.8802435398101807,logprobs,4,True,False,constraint_evidence,False,1,1,Fleet maintenance is at the apron loop,51,89,1,-4.624999837949872,-0.00976387970149517,-4.634763717651367,-0.7656247857958078,False,1,-5.4999998938292265,-0.004084216430783272,-5.50408411026001,-1.6406248416751623,False,1.6406248416751623,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
81,1,-3.859375052154064,-0.020868487656116486,-3.8802435398101807,logprobs,4,True,False,constraint_evidence,False,1,2,to watch the wheel bracket,90,116,2,10.218749688894604,-10.218786239624023,-3.6550729419104755e-05,14.078124741048669,True,1,-3.593749947845936,-0.02712588757276535,-3.620875835418701,0.26562510430812836,False,16.07812474104867,True,True,Fleet maintenance is at the apron loop not to watch the wheel bracket while the cart makes a slow left turn.,"Scenario: The baggage-cart repair note is entered. Fleet maintenance is at the apron loop not to watch the wheel bracket while the cart makes a slow left turn. Should I drive the cart through the loop or walk through the loop without it?
Option1: Drive the cart through the loop
Option2: Walk through the loop without the cart
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,4.5156249376013875,-4.526503086090088,-0.01087814848870039,8.374999989755452,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
81,1,-3.859375052154064,-0.020868487656116486,-3.8802435398101807,logprobs,4,True,False,constraint_evidence,False,1,3,while the cart makes a slow left turn.,117,155,2,1.1093749403953552,-1.3943772315979004,-0.28500229120254517,4.968749992549419,True,2,5.515625085216016,-5.5196404457092285,-0.004015360493212938,9.37500013737008,True,11.37500013737008,True,True,Fleet maintenance is at the apron loop to watch the wheel bracket while the cart does not make a slow left turn. Should I drive the cart through the loop or walk through the loop without it?,"Scenario: The baggage-cart repair note is entered. Fleet maintenance is at the apron loop to watch the wheel bracket while the cart does not make a slow left turn. Should I drive the cart through the loop or walk through the loop without it?
Option1: Drive the cart through the loop
Option2: Walk through the loop without the cart
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,2.000000074505806,-2.1269288063049316,-0.12692873179912567,5.85937512665987,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
82,1,-0.375,-0.523123562335968,-0.898123562335968,logprobs,4,True,False,constraint_evidence,True,2,0,The electric motorcycle warning note is entered.,10,58,2,7.234374847728759,-7.235096454620361,-0.0007216068916022778,7.609374847728759,True,1,-0.953125,-0.32608604431152344,-1.2792110443115234,-0.578125,False,9.609374847728759,True,True,Scenario: The electric motorcycle warning note is not entered. The service writer is in the bay with the cable that downloads inverter logs from the bike.,"Scenario: The electric motorcycle warning note is not entered. The service writer is in the bay with the cable that downloads inverter logs from the bike. For this step, what should I do?
Option1: Walk into the bay without the motorcycle
Option2: Ride the motorcycle into the bay
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-3.6406250409781933,-0.025922734290361404,-3.6665477752685547,-3.2656250409781933,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
82,1,-0.375,-0.523123562335968,-0.898123562335968,logprobs,4,True,False,constraint_evidence,True,2,1,The service writer is in the bay,59,91,1,-5.249999788124114,-0.005236360710114241,-5.2552361488342285,-4.874999788124114,False,2,0.078125,-0.7329727411270142,-0.6548477411270142,0.453125,True,6.874999788124114,True,True,The service writer is not in the bay with the cable that downloads inverter logs from the bike.,"Scenario: The electric motorcycle warning note is entered. The service writer is not in the bay with the cable that downloads inverter logs from the bike. For this step, what should I do?
Option1: Walk into the bay without the motorcycle
Option2: Ride the motorcycle into the bay
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.1874999403953552,-0.2661905884742737,-1.453690528869629,-0.8124999403953552,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
82,1,-0.375,-0.523123562335968,-0.898123562335968,logprobs,4,True,False,constraint_evidence,True,2,2,with the cable that downloads inverter logs,92,135,1,-2.890625022351742,-0.05405423790216446,-2.9446792602539062,-2.515625022351742,False,1,-0.5937499701976776,-0.4397074282169342,-1.0334573984146118,-0.2187499701976776,False,2.515625022351742,True,True,The service writer is in the bay without the cable that downloads inverter logs from the bike.,"Scenario: The electric motorcycle warning note is entered. The service writer is in the bay without the cable that downloads inverter logs from the bike. For this step, what should I do?
Option1: Walk into the bay without the motorcycle
Option2: Ride the motorcycle into the bay
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-2.703125022351742,-0.06484983116388321,-2.767974853515625,-2.328125022351742,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
82,1,-0.375,-0.523123562335968,-0.898123562335968,logprobs,4,True,False,constraint_evidence,True,2,3,from the bike.,136,150,1,-2.4374999701976776,-0.0837726891040802,-2.521272659301758,-2.0624999701976776,False,1,-1.0781249701976776,-0.29284361004829407,-1.3709685802459717,-0.7031249701976776,False,2.0624999701976776,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
83,2,11.671874925996235,-11.671883583068848,-8.65707261255011e-06,logprobs,4,True,False,constraint_evidence,False,2,0,The apartment scooter-space permit is approved.,10,57,1,-1.2968750298023224,-0.2416820228099823,-1.5385570526123047,-12.968749955798557,True,2,10.023437546955392,-10.023483276367188,-4.572941179503687e-05,-1.6484373790408426,False,14.968749955798557,True,True,The apartment scooter-space permit is not approved.,"Scenario: The apartment scooter-space permit is not approved. The manager is at the storage rail to read the scooter serial plate before hanging the tag. Should I bring the scooter to the rail or walk there without it?
Option1: Walk to the rail without the scooter
Option2: Bring the scooter to the rail
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.5156249552965164,-0.19858138263225555,-1.714206337928772,-13.187499881292752,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
83,2,11.671874925996235,-11.671883583068848,-8.65707261255011e-06,logprobs,4,True,False,constraint_evidence,False,2,1,The manager is at the storage rail,58,92,2,0.8593750298023224,-1.2124425172805786,-0.3530674874782562,-10.812499896193913,False,2,12.187499568205112,-12.187504768371582,-5.200166469876422e-06,0.515624642208877,False,10.812499896193913,True,True,The manager is not at the storage rail to read the scooter serial plate before hanging the tag.,"Scenario: The apartment scooter-space permit is approved. The manager is not at the storage rail to read the scooter serial plate before hanging the tag. Should I bring the scooter to the rail or walk there without it?
Option1: Walk to the rail without the scooter
Option2: Bring the scooter to the rail
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,5.312500074505806,-5.317417621612549,-0.004917547106742859,-6.359374851490429,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
83,2,11.671874925996235,-11.671883583068848,-8.65707261255011e-06,logprobs,4,True,False,constraint_evidence,False,2,2,to read the scooter serial plate,93,125,2,9.890624570365617,-9.89067554473877,-5.097437315271236e-05,-1.7812503556306183,False,2,4.57812478300184,-4.5883469581604,-0.010222175158560276,-7.093750142994395,False,7.093750142994395,True,True,The manager is at the storage rail not to read the scooter serial plate before hanging the tag.,"Scenario: The apartment scooter-space permit is approved. The manager is at the storage rail not to read the scooter serial plate before hanging the tag. Should I bring the scooter to the rail or walk there without it?
Option1: Walk to the rail without the scooter
Option2: Bring the scooter to the rail
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,12.60937528338195,-12.609378814697266,-3.531315314830863e-06,0.9375003573857157,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
83,2,11.671874925996235,-11.671883583068848,-8.65707261255011e-06,logprobs,4,True,False,constraint_evidence,False,2,3,before hanging the tag.,126,149,2,9.437500167827238,-9.437581062316895,-8.08944896562025e-05,-2.2343747581689968,False,2,7.671874808205757,-7.672341346740723,-0.0004665385349653661,-4.000000117790478,False,4.000000117790478,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
85,2,12.945312187318677,-12.94531536102295,-3.173704271830502e-06,logprobs,5,True,False,constraint_evidence,False,2,0,I am handing a vacuum receipt,10,39,1,-4.890624842140824,-0.007490792777389288,-4.898115634918213,-17.8359370294595,True,2,9.515625048305083,-9.51569938659668,-7.433829159708694e-05,-3.429687139013595,False,19.8359370294595,True,True,Scenario: I am not handing a vacuum receipt to the reimbursement clerk.,"Scenario: I am not handing a vacuum receipt to the reimbursement clerk. The clerk scans the page and returns no paper, while the vacuum warranty requires the original. What should I hand to the reimbursement clerk?
Option1: The original vacuum receipt
Option2: A printed copy of the vacuum receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,8.562499591702363,-8.562691688537598,-0.00019209683523513377,-4.382812595616315,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
85,2,12.945312187318677,-12.94531536102295,-3.173704271830502e-06,logprobs,5,True,False,constraint_evidence,False,2,1,to the reimbursement clerk.,40,67,1,-1.0625,-0.29683709144592285,-1.3593370914459229,-14.007812187318677,True,2,5.625000053085387,-5.628600597381592,-0.003600544296205044,-7.320312134233291,False,16.007812187318677,True,True,"Scenario: I am not handing a vacuum receipt to the reimbursement clerk. The clerk scans the page and returns no paper, while the vacuum warranty requires the original.","Scenario: I am not handing a vacuum receipt to the reimbursement clerk. The clerk scans the page and returns no paper, while the vacuum warranty requires the original. What should I hand to the reimbursement clerk?
Option1: The original vacuum receipt
Option2: A printed copy of the vacuum receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,8.562499591702363,-8.562691688537598,-0.00019209683523513377,-4.382812595616315,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
85,2,12.945312187318677,-12.94531536102295,-3.173704271830502e-06,logprobs,5,True,False,constraint_evidence,False,2,2,The clerk scans the page,68,92,2,9.640624571038643,-9.640689849853516,-6.52788148727268e-05,-3.3046876162800345,False,2,21.33203125,-21.33203125,0.0,8.386719062681323,False,8.386719062681323,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
85,2,12.945312187318677,-12.94531536102295,-3.173704271830502e-06,logprobs,5,True,False,constraint_evidence,False,2,3,and returns no paper,93,113,2,13.867187783292025,-13.867189407348633,-1.6240566083070007e-06,0.9218755959733471,False,2,3.140624888241291,-3.182971954345703,-0.04234706610441208,-9.804687299077386,False,9.804687299077386,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
85,2,12.945312187318677,-12.94531536102295,-3.173704271830502e-06,logprobs,5,True,False,constraint_evidence,False,2,4,while the vacuum warranty requires the original.,115,163,2,0.7031249403953552,-1.1052756309509277,-0.4021506905555725,-12.242187246923322,False,2,23.9931640625,-23.9931640625,0.0,11.047851875181323,False,12.242187246923322,True,True,"The clerk scans the page and returns no paper, while the vacuum warranty does not require the original. What should I hand to the reimbursement clerk?","Scenario: I am handing a vacuum receipt to the reimbursement clerk. The clerk scans the page and returns no paper, while the vacuum warranty does not require the original. What should I hand to the reimbursement clerk?
Option1: The original vacuum receipt
Option2: A printed copy of the vacuum receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-0.8750000596046448,-0.3484451174736023,-1.223445177078247,-13.820312246923322,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
86,2,9.109374692401616,-9.109485626220703,-0.00011093381908722222,logprobs,5,True,False,constraint_evidence,False,2,0,The golf-cart roof kit is reserved.,10,45,2,6.015624874737114,-6.018064022064209,-0.00243914732709527,-3.093749817664502,False,2,9.281250049207301,-9.281343460083008,-9.341087570646778e-05,0.17187535680568544,False,3.093749817664502,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
86,2,9.109374692401616,-9.109485626220703,-0.00011093381908722222,logprobs,5,True,False,constraint_evidence,False,2,1,The shop lead is at intake,46,72,2,1.2968750596046448,-1.5385537147521973,-0.2416786551475525,-7.812499632796971,False,2,20.171875,-20.171875,0.0,11.062500307598384,False,11.062500307598384,True,True,The shop lead is not at intake to record the cart ID and odometer before releasing the kit.,"Scenario: The golf-cart roof kit is reserved. The shop lead is not at intake to record the cart ID and odometer before releasing the kit. Should I drive the cart to intake or go to intake without it?
Option1: Go to intake without the cart
Option2: Drive the cart to intake
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,1.7187500447034836,-1.8836652040481567,-0.16491515934467316,-7.390624647698132,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
86,2,9.109374692401616,-9.109485626220703,-0.00011093381908722222,logprobs,5,True,False,constraint_evidence,False,2,2,to record the cart ID,73,94,1,-0.9062499701976776,-0.339354544878006,-1.2456045150756836,-10.015624662599294,True,2,11.843750283562258,-11.843757629394531,-7.3458322731312364e-06,2.734375591160642,False,12.015624662599294,True,True,The shop lead is at intake not to record the cart ID and odometer before releasing the kit.,"Scenario: The golf-cart roof kit is reserved. The shop lead is at intake not to record the cart ID and odometer before releasing the kit. Should I drive the cart to intake or go to intake without it?
Option1: Go to intake without the cart
Option2: Drive the cart to intake
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,3.6562500577419996,-3.6817522048950195,-0.025502147153019905,-5.453124634659616,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
86,2,9.109374692401616,-9.109485626220703,-0.00011093381908722222,logprobs,5,True,False,constraint_evidence,False,2,3,and odometer,95,107,2,3.515625063329935,-3.5449211597442627,-0.02929609641432762,-5.593749629071681,False,2,13.531249568025032,-13.531250953674316,-1.3856492842023727e-06,4.421874875623416,False,5.593749629071681,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
86,2,9.109374692401616,-9.109485626220703,-0.00011093381908722222,logprobs,5,True,False,constraint_evidence,False,2,4,before releasing the kit.,108,133,2,2.9218750074505806,-2.974308967590332,-0.052433960139751434,-6.187499684951035,False,2,6.531250074738637,-6.532706260681152,-0.0014561859425157309,-2.5781246176629793,False,6.187499684951035,True,True,The shop lead is at intake to record the cart ID and odometer not before releasing the kit. Should I drive the cart to intake or go to intake without it?,"Scenario: The golf-cart roof kit is reserved. The shop lead is at intake to record the cart ID and odometer not before releasing the kit. Should I drive the cart to intake or go to intake without it?
Option1: Go to intake without the cart
Option2: Drive the cart to intake
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Inserted 'not' directly before the target span to minimally negate it while preserving all other text.,2,2.9218751192092896,-2.974308967590332,-0.05243384838104248,-6.187499573192326,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
87,1,-4.6093748696148396,-0.009912621229887009,-4.619287490844727,logprobs,5,True,False,constraint_evidence,False,1,0,The scooter paint blend is set up.,10,44,1,-2.406250089406967,-0.08632007241249084,-2.492570161819458,2.2031247802078724,False,1,-13.078124568070052,-2.339278580620885e-06,-13.078126907348633,-8.468749698455213,False,8.468749698455213,True,True,Scenario: The scooter paint blend is not set up. The shop needs to scan the welded rear frame rail near the repaired area before mixing.,"Scenario: The scooter paint blend is not set up. The shop needs to scan the welded rear frame rail near the repaired area before mixing. Should I bring the scooter to the paint stand or walk there without it?
Option1: Bring the scooter to the paint stand
Option2: Walk to the paint stand without the scooter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-12.24999968740849,-5.080963092041202e-06,-12.250004768371582,-7.64062481779365,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
87,1,-4.6093748696148396,-0.009912621229887009,-4.619287490844727,logprobs,5,True,False,constraint_evidence,False,1,1,The shop needs,45,59,1,-0.890625,-0.3438746929168701,-1.2344996929168701,3.7187498696148396,False,1,-16.226562187183674,-3.128163257315464e-07,-16.2265625,-11.617187317568835,False,11.617187317568835,True,True,The shop does not need to scan the welded rear frame rail near the repaired area before mixing.,"Scenario: The scooter paint blend is set up. The shop does not need to scan the welded rear frame rail near the repaired area before mixing. Should I bring the scooter to the paint stand or walk there without it?
Option1: Bring the scooter to the paint stand
Option2: Walk to the paint stand without the scooter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,7.078124829567969,-7.078968048095703,-0.0008432185277342796,11.687499699182808,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
87,1,-4.6093748696148396,-0.009912621229887009,-4.619287490844727,logprobs,5,True,False,constraint_evidence,False,1,2,to scan the welded rear frame rail,60,94,1,-4.906250189058483,-0.007377912290394306,-4.913628101348877,-0.2968753194436431,False,1,-9.867187547268259,-5.240481914370321e-05,-9.867239952087402,-5.257812677653419,False,5.257812677653419,True,True,The shop does not need to scan the welded rear frame rail near the repaired area before mixing.,"Scenario: The scooter paint blend is set up. The shop does not need to scan the welded rear frame rail near the repaired area before mixing. Should I bring the scooter to the paint stand or walk there without it?
Option1: Bring the scooter to the paint stand
Option2: Walk to the paint stand without the scooter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Negated only the proposition in the target span by inserting 'does not need to' while preserving all other content.,2,7.078124829567969,-7.078968048095703,-0.0008432185277342796,11.687499699182808,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
87,1,-4.6093748696148396,-0.009912621229887009,-4.619287490844727,logprobs,5,True,False,constraint_evidence,False,1,3,near the repaired area,95,117,1,-5.953125151572749,-0.002597180427983403,-5.955722332000732,-1.3437502819579095,False,1,-5.671875192085281,-0.0034363733138889074,-5.67531156539917,-1.0625003224704415,False,1.3437502819579095,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
87,1,-4.6093748696148396,-0.009912621229887009,-4.619287490844727,logprobs,5,True,False,constraint_evidence,False,1,4,before mixing.,118,132,1,-7.781249906809535,-0.0004182793782092631,-7.781668186187744,-3.1718750371946953,False,1,-2.953124899417162,-0.050866227596998215,-3.00399112701416,1.6562499701976776,False,3.1718750371946953,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
89,2,2.687500052154064,-2.753335475921631,-0.06583542376756668,logprobs,6,True,False,constraint_evidence,False,2,0,The warehouse forklift sometimes powers up only,10,57,1,-1.2187500298023224,-0.2589736878871918,-1.4777237176895142,-3.9062500819563866,True,2,7.624999812891474,-7.625487804412842,-0.0004879915213678032,4.93749976073741,False,6.93749976073741,True,True,Scenario: The warehouse forklift sometimes does not power up only after the key is cycled twice.,"Scenario: The warehouse forklift sometimes does not power up only after the key is cycled twice. The mechanic wants to watch the display and hear the contactor during startup at the maintenance bay. Should I walk to the bay or drive the forklift there?
Option1: Walk to the bay
Option2: Drive the forklift there
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Prepended 'does not' immediately after the subject to negate only the targeted proposition while preserving all other content.,2,0.8125000596046448,-1.1797423362731934,-0.3672422766685486,-1.8749999925494194,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
89,2,2.687500052154064,-2.753335475921631,-0.06583542376756668,logprobs,6,True,False,constraint_evidence,False,2,1,after the key is cycled twice.,58,88,2,6.437500062980689,-6.4390997886657715,-0.001599725685082376,3.750000010826625,False,2,5.296874979045242,-5.301869869232178,-0.004994890186935663,2.609374926891178,False,3.750000010826625,True,True,Scenario: The warehouse forklift sometimes powers up only after the key is not cycled twice. The mechanic wants to watch the display and hear the contactor during startup at the maintenance bay.,"Scenario: The warehouse forklift sometimes powers up only after the key is not cycled twice. The mechanic wants to watch the display and hear the contactor during startup at the maintenance bay. Should I walk to the bay or drive the forklift there?
Option1: Walk to the bay
Option2: Drive the forklift there
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,0.296875,-0.852561354637146,-0.555686354637146,-2.390625052154064,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
89,2,2.687500052154064,-2.753335475921631,-0.06583542376756668,logprobs,6,True,False,constraint_evidence,False,2,2,The mechanic wants,89,107,2,0.9843749701976776,-1.3018629550933838,-0.3174879848957062,-1.7031250819563866,False,2,2.468750089406967,-2.5500450134277344,-0.08129492402076721,-0.21874996274709702,False,1.7031250819563866,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
